published_result,published_phase,published_paradigm,source_kind,coverage_note,model,task,task family,success,token consumption,source_run,run_id,round_id,attempt_index,verify_status,input_tokens,output_tokens,worker_id,ledger_path
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13439,scikit-learn/scikit-learn,true,50106,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_007_scikit-learn__scikit-learn-13439,1,1,PASS,49533,573,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_007_scikit-learn__scikit-learn-13439/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,false,81725,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_013_scikit-learn__scikit-learn-13496,1,1,INFRA,79746,1979,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_013_scikit-learn__scikit-learn-13496/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,true,69342,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_013_scikit-learn__scikit-learn-13496,3,2,PASS,68263,1079,gpt-5.2,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_013_scikit-learn__scikit-learn-13496/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,sphinx-doc__sphinx-8721,sphinx-doc/sphinx,false,0,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_003_sphinx-doc__sphinx-8721,1,1,FAIL,0,0,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_003_sphinx-doc__sphinx-8721/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,sphinx-doc__sphinx-8721,sphinx-doc/sphinx,true,8770,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_003_sphinx-doc__sphinx-8721,3,2,PASS,7791,979,gpt-5.2,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_003_sphinx-doc__sphinx-8721/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,sympy__sympy-13480,sympy/sympy,true,30165,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_004_sympy__sympy-13480,1,1,PASS,29759,406,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_004_sympy__sympy-13480/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,sympy__sympy-13647,sympy/sympy,true,44524,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_008_sympy__sympy-13647,1,1,PASS,43532,992,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_008_sympy__sympy-13647/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,sympy__sympy-15345,sympy/sympy,false,8989,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_011_sympy__sympy-15345,1,1,FAIL,7694,1295,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_011_sympy__sympy-15345/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,sympy__sympy-15345,sympy/sympy,true,8053,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_011_sympy__sympy-15345,3,2,PASS,7174,879,gpt-5.2,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_011_sympy__sympy-15345/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,sympy__sympy-16792,sympy/sympy,false,0,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_014_sympy__sympy-16792,1,1,INFRA,0,0,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_014_sympy__sympy-16792/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,sympy__sympy-16792,sympy/sympy,false,41033,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_014_sympy__sympy-16792,3,2,FAIL,39415,1618,gpt-5.2,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_014_sympy__sympy-16792/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,astropy__astropy-12907,astropy/astropy,true,2265858,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_014_astropy__astropy-12907,1,1,PASS,2240519,25339,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_014_astropy__astropy-12907/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,astropy__astropy-14182,astropy/astropy,false,5047392,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_001_astropy__astropy-14182,1,1,FAIL,4999404,47988,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_001_astropy__astropy-14182/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,astropy__astropy-14182,astropy/astropy,true,7724687,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_001_astropy__astropy-14182,3,2,PASS,7679218,45469,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_001_astropy__astropy-14182/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,astropy__astropy-14365,astropy/astropy,false,6575097,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_021_astropy__astropy-14365,1,1,FAIL,6529740,45357,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_021_astropy__astropy-14365/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,astropy__astropy-14365,astropy/astropy,false,2767969,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_021_astropy__astropy-14365,3,2,FAIL,2735378,32591,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_021_astropy__astropy-14365/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,astropy__astropy-14995,astropy/astropy,true,4808481,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_030_astropy__astropy-14995,1,1,PASS,4774166,34315,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_030_astropy__astropy-14995/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-10914,django/django,true,2978223,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_015_django__django-10914,1,1,PASS,2956373,21850,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_015_django__django-10914/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-11099,django/django,true,2734551,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_022_django__django-11099,1,1,PASS,2711360,23191,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_022_django__django-11099/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-11133,django/django,true,3033646,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_034_django__django-11133,1,1,PASS,3005122,28524,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_034_django__django-11133/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-11179,django/django,true,2969687,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_039_django__django-11179,1,1,PASS,2942933,26754,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_039_django__django-11179/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-11815,django/django,true,6183190,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_043_django__django-11815,1,1,PASS,6138988,44202,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_043_django__django-11815/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-11848,django/django,true,3379674,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_011_django__django-11848,1,1,PASS,3337153,42521,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_011_django__django-11848/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-11964,django/django,true,7019226,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_005_django__django-11964,1,1,PASS,6968822,50404,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_005_django__django-11964/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-11999,django/django,true,11067310,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_046_django__django-11999,1,1,PASS,11016867,50443,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_046_django__django-11999/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-12125,django/django,true,7349774,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_049_django__django-12125,1,1,PASS,7306802,42972,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_049_django__django-12125/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-12308,django/django,false,6308371,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_007_django__django-12308,1,1,FAIL,6270351,38020,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_007_django__django-12308/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-12308,django/django,false,3535112,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_007_django__django-12308,3,2,FAIL,3503373,31739,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_007_django__django-12308/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-12708,django/django,true,7317092,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_050_django__django-12708,1,1,PASS,7274605,42487,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_050_django__django-12708/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-14155,django/django,false,6969637,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_009_django__django-14155,1,1,FAIL,6920864,48773,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_009_django__django-14155/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-14155,django/django,false,3995367,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_009_django__django-14155,3,2,FAIL,3949624,45743,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_009_django__django-14155/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-14534,django/django,false,6900158,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_024_django__django-14534,1,1,FAIL,6853110,47048,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_024_django__django-14534/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-14534,django/django,false,4303692,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_024_django__django-14534,3,2,FAIL,4255822,47870,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_024_django__django-14534/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-15252,django/django,true,10856038,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_025_django__django-15252,1,1,PASS,10783726,72312,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_025_django__django-15252/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-15695,django/django,false,5612125,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_026_django__django-15695,1,1,FAIL,5567372,44753,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_026_django__django-15695/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-15695,django/django,false,9117901,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_026_django__django-15695,3,2,FAIL,9059394,58507,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_026_django__django-15695/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,6271220,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_002_matplotlib__matplotlib-23299,1,1,INFRA,6225685,45535,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_002_matplotlib__matplotlib-23299/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,11718062,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_002_matplotlib__matplotlib-23299,3,2,FAIL,11654235,63827,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_002_matplotlib__matplotlib-23299/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,3873270,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_016_matplotlib__matplotlib-23314,1,1,INFRA,3831528,41742,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_016_matplotlib__matplotlib-23314/ledger.jsonl
phase2c_codex_gpt52_relaxed_1800s,Phase IIc,codex_gpt52_1800s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,3333950,codex_direct_gpt52_relaxedfull50_20260402T050426Z,swebench_market_direct_penalty_016_matplotlib__matplotlib-23314,3,2,INFRA,3306596,27354,codex-direct,runs/research/phase2/codex_direct_gpt52_relaxedfull50_20260402T050426Z/swebench_market_direct_penalty_016_matplotlib__matplotlib-23314/ledger.jsonl
