model,task,task family,success,token consumption,source_run,run_id,round_id,attempt_index,verify_status,input_tokens,output_tokens,worker_id,ledger_path
google:models/gemini-3-pro-preview,matplotlib__matplotlib-24149,matplotlib/matplotlib,false,345017,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_005_matplotlib__matplotlib-24149,1,1,FAIL,343764,1253,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_005_matplotlib__matplotlib-24149/ledger.jsonl
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-24149,matplotlib/matplotlib,false,0,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_005_matplotlib__matplotlib-24149,3,2,FAIL,0,0,gpt-5.2,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_005_matplotlib__matplotlib-24149/ledger.jsonl
google:models/gemini-3-pro-preview,pytest-dev__pytest-7432,pytest-dev/pytest,true,19007,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_013_pytest-dev__pytest-7432,1,1,PASS,16744,2263,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_013_pytest-dev__pytest-7432/ledger.jsonl
openai:gpt-5.2-2025-12-11,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,false,8420,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_001_sphinx-doc__sphinx-11445,1,1,FAIL,7198,1222,gpt-5.2,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_001_sphinx-doc__sphinx-11445/ledger.jsonl
google:models/gemini-3-pro-preview,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,false,0,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_001_sphinx-doc__sphinx-11445,3,2,FAIL,0,0,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_001_sphinx-doc__sphinx-11445/ledger.jsonl
google:models/gemini-3-pro-preview,sympy__sympy-12419,sympy/sympy,false,18260,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_002_sympy__sympy-12419,1,1,FAIL,15593,2667,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_002_sympy__sympy-12419/ledger.jsonl
openai:gpt-5.2-2025-12-11,sympy__sympy-12419,sympy/sympy,false,0,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_002_sympy__sympy-12419,3,2,FAIL,0,0,gpt-5.2,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_002_sympy__sympy-12419/ledger.jsonl
google:models/gemini-3-pro-preview,sympy__sympy-12481,sympy/sympy,true,39001,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_014_sympy__sympy-12481,1,1,PASS,35366,3635,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_014_sympy__sympy-12481/ledger.jsonl
google:models/gemini-3-pro-preview,sympy__sympy-13031,sympy/sympy,true,29361,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_015_sympy__sympy-13031,1,1,PASS,25038,4323,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_015_sympy__sympy-13031/ledger.jsonl
google:models/gemini-3-pro-preview,sympy__sympy-18199,sympy/sympy,false,61907,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_009_sympy__sympy-18199,1,1,FAIL,59853,2054,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_009_sympy__sympy-18199/ledger.jsonl
openai:gpt-5.2-2025-12-11,sympy__sympy-18199,sympy/sympy,false,53524,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_009_sympy__sympy-18199,3,2,FAIL,52831,693,gpt-5.2,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_009_sympy__sympy-18199/ledger.jsonl
google:models/gemini-3-pro-preview,sympy__sympy-18698,sympy/sympy,false,123233,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_010_sympy__sympy-18698,1,1,FAIL,118998,4235,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_010_sympy__sympy-18698/ledger.jsonl
openai:gpt-5.2-2025-12-11,sympy__sympy-18698,sympy/sympy,false,105356,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_010_sympy__sympy-18698,3,2,FAIL,104700,656,gpt-5.2,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_010_sympy__sympy-18698/ledger.jsonl
google:models/gemini-3-pro-preview,sympy__sympy-21612,sympy/sympy,true,36551,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_011_sympy__sympy-21612,1,1,PASS,35666,885,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_011_sympy__sympy-21612/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-11179,django/django,false,10569,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_005_django__django-11179,1,1,INFRA,9740,829,gpt-5.2,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_005_django__django-11179/ledger.jsonl
google:models/gemini-3-pro-preview,django__django-11179,django/django,true,13772,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_005_django__django-11179,3,2,PASS,12836,936,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_005_django__django-11179/ledger.jsonl
google:models/gemini-3-pro-preview,django__django-11815,django/django,true,16997,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_009_django__django-11815,1,1,PASS,14806,2191,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_009_django__django-11815/ledger.jsonl
google:models/gemini-3-pro-preview,django__django-11999,django/django,false,30868,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_012_django__django-11999,1,1,INFRA,29445,1423,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_012_django__django-11999/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-11999,django/django,true,24897,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_012_django__django-11999,3,2,PASS,24190,707,gpt-5.2,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_012_django__django-11999/ledger.jsonl
openai:gpt-5-mini-2025-08-07,django__django-12125,django/django,false,15037,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_015_django__django-12125,1,1,INFRA,12267,2770,gpt-5-mini,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_015_django__django-12125/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-12125,django/django,false,13513,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_015_django__django-12125,3,2,FAIL,12618,895,gpt-5.2,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_015_django__django-12125/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-12708,django/django,false,49530,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_016_django__django-12708,1,1,FAIL,48790,740,gpt-5.2,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_016_django__django-12708/ledger.jsonl
openai:gpt-5-mini-2025-08-07,django__django-12708,django/django,false,51862,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_016_django__django-12708,3,2,FAIL,49060,2802,gpt-5-mini,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_016_django__django-12708/ledger.jsonl
google:models/gemini-3-pro-preview,matplotlib__matplotlib-24970,matplotlib/matplotlib,false,210215,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_001_matplotlib__matplotlib-24970,1,1,FAIL,206134,4081,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_001_matplotlib__matplotlib-24970/ledger.jsonl
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-24970,matplotlib/matplotlib,false,0,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_001_matplotlib__matplotlib-24970,3,2,FAIL,0,0,gpt-5.2,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_001_matplotlib__matplotlib-24970/ledger.jsonl
google:models/gemini-3-pro-preview,matplotlib__matplotlib-25311,matplotlib/matplotlib,false,0,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_006_matplotlib__matplotlib-25311,1,1,FAIL,0,0,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_006_matplotlib__matplotlib-25311/ledger.jsonl
openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-25311,matplotlib/matplotlib,false,0,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_006_matplotlib__matplotlib-25311,3,2,FAIL,0,0,gpt-5-mini,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_006_matplotlib__matplotlib-25311/ledger.jsonl
google:models/gemini-3-pro-preview,matplotlib__matplotlib-25332,matplotlib/matplotlib,false,184761,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_010_matplotlib__matplotlib-25332,1,1,FAIL,181995,2766,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_010_matplotlib__matplotlib-25332/ledger.jsonl
openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-25332,matplotlib/matplotlib,false,122286,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_010_matplotlib__matplotlib-25332,3,2,FAIL,120611,1675,gpt-5-mini,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_010_matplotlib__matplotlib-25332/ledger.jsonl
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,false,47763,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_002_scikit-learn__scikit-learn-13142,1,1,FAIL,44737,3026,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_002_scikit-learn__scikit-learn-13142/ledger.jsonl
openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,false,0,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_002_scikit-learn__scikit-learn-13142,3,2,FAIL,0,0,gpt-5.2,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_002_scikit-learn__scikit-learn-13142/ledger.jsonl
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13439,scikit-learn/scikit-learn,true,50106,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_007_scikit-learn__scikit-learn-13439,1,1,PASS,49533,573,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_007_scikit-learn__scikit-learn-13439/ledger.jsonl
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,false,81725,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_013_scikit-learn__scikit-learn-13496,1,1,INFRA,79746,1979,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_013_scikit-learn__scikit-learn-13496/ledger.jsonl
openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,true,69342,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_013_scikit-learn__scikit-learn-13496,3,2,PASS,68263,1079,gpt-5.2,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_013_scikit-learn__scikit-learn-13496/ledger.jsonl
google:models/gemini-3-pro-preview,sphinx-doc__sphinx-8721,sphinx-doc/sphinx,false,0,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_003_sphinx-doc__sphinx-8721,1,1,FAIL,0,0,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_003_sphinx-doc__sphinx-8721/ledger.jsonl
openai:gpt-5.2-2025-12-11,sphinx-doc__sphinx-8721,sphinx-doc/sphinx,true,8770,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_003_sphinx-doc__sphinx-8721,3,2,PASS,7791,979,gpt-5.2,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_003_sphinx-doc__sphinx-8721/ledger.jsonl
google:models/gemini-3-pro-preview,sympy__sympy-13480,sympy/sympy,true,30165,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_004_sympy__sympy-13480,1,1,PASS,29759,406,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_004_sympy__sympy-13480/ledger.jsonl
google:models/gemini-3-pro-preview,sympy__sympy-13647,sympy/sympy,true,44524,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_008_sympy__sympy-13647,1,1,PASS,43532,992,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_008_sympy__sympy-13647/ledger.jsonl
google:models/gemini-3-pro-preview,sympy__sympy-15345,sympy/sympy,false,8989,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_011_sympy__sympy-15345,1,1,FAIL,7694,1295,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_011_sympy__sympy-15345/ledger.jsonl
openai:gpt-5.2-2025-12-11,sympy__sympy-15345,sympy/sympy,true,8053,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_011_sympy__sympy-15345,3,2,PASS,7174,879,gpt-5.2,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_011_sympy__sympy-15345/ledger.jsonl
google:models/gemini-3-pro-preview,sympy__sympy-16792,sympy/sympy,false,0,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_014_sympy__sympy-16792,1,1,INFRA,0,0,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_014_sympy__sympy-16792/ledger.jsonl
openai:gpt-5.2-2025-12-11,sympy__sympy-16792,sympy/sympy,false,41033,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_014_sympy__sympy-16792,3,2,FAIL,39415,1618,gpt-5.2,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_014_sympy__sympy-16792/ledger.jsonl
google:models/gemini-3-pro-preview,astropy__astropy-14182,astropy/astropy,false,54223,gateB10_exclfix_t900_20260218T190909Z,swebench_market_direct_penalty_001_astropy__astropy-14182,1,1,INFRA,53355,868,gemini-3-pro-preview,runs/research/phase2/gateB10_exclfix_t900_20260218T190909Z/swebench_market_direct_penalty_001_astropy__astropy-14182/ledger.jsonl
openai:gpt-5.2-2025-12-11,astropy__astropy-14182,astropy/astropy,false,47296,gateB10_exclfix_t900_20260218T190909Z,swebench_market_direct_penalty_001_astropy__astropy-14182,3,2,FAIL,45853,1443,gpt-5.2,runs/research/phase2/gateB10_exclfix_t900_20260218T190909Z/swebench_market_direct_penalty_001_astropy__astropy-14182/ledger.jsonl
google:models/gemini-3-pro-preview,django__django-11964,django/django,true,7671,gateB10_exclfix_t900_20260218T190909Z,swebench_market_direct_penalty_005_django__django-11964,1,1,PASS,7121,550,gemini-3-pro-preview,runs/research/phase2/gateB10_exclfix_t900_20260218T190909Z/swebench_market_direct_penalty_005_django__django-11964/ledger.jsonl
google:models/gemini-3-pro-preview,django__django-12308,django/django,true,12270,gateB10_exclfix_t900_20260218T190909Z,swebench_market_direct_penalty_007_django__django-12308,1,1,PASS,11722,548,gemini-3-pro-preview,runs/research/phase2/gateB10_exclfix_t900_20260218T190909Z/swebench_market_direct_penalty_007_django__django-12308/ledger.jsonl
google:models/gemini-3-pro-preview,django__django-14155,django/django,false,28764,gateB10_exclfix_t900_20260218T190909Z,swebench_market_direct_penalty_009_django__django-14155,1,1,FAIL,27468,1296,gemini-3-pro-preview,runs/research/phase2/gateB10_exclfix_t900_20260218T190909Z/swebench_market_direct_penalty_009_django__django-14155/ledger.jsonl
openai:gpt-5-mini-2025-08-07,django__django-14155,django/django,false,25954,gateB10_exclfix_t900_20260218T190909Z,swebench_market_direct_penalty_009_django__django-14155,3,2,FAIL,22674,3280,gpt-5-mini,runs/research/phase2/gateB10_exclfix_t900_20260218T190909Z/swebench_market_direct_penalty_009_django__django-14155/ledger.jsonl
